antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
AWS,"Python, Kubernetes, Docker",0.29538641329200754,0.08221126975255322,0.059397388344088205,0.20108368452739311,2.4459381923260963,1.0,0.035113296239699804,1.1487920730527574,0.8389831478200981,0.18666666666666665,0.1295204559145006,0.4617902971462676
Python,"AWS, Kubernetes, Docker",0.5351100045729383,0.08462476500177836,0.059397388344088205,0.11100033233632436,1.3116766981154007,1.0,0.014113829957002756,1.0296688157419247,0.5111252439107796,0.10600290170475155,0.0288139402576226,0.4064458281315365
Kubernetes,"AWS, Python, Docker",0.16340633097911691,0.06757786697830395,0.059397388344088205,0.36349502487562185,5.378906454569258,1.0,0.04835473704576873,1.4649094185626648,0.9730991706232236,0.3461652354160497,0.31736393572977567,0.6212211966483372
Docker,"AWS, Python, Kubernetes",0.15558152532899752,0.06831461815964636,0.059397388344088205,0.3817766165904637,5.588505460109272,1.0,0.04876889584854239,1.5070367877417659,0.9723393164501801,0.361081081081081,0.33644619153692995,0.6256224101918477
"AWS, Kubernetes, Docker",React,0.08462476500177836,0.10360245922463289,0.020273360093491184,0.23956769738817174,2.312374621038062,1.0,0.011506026328000301,1.17879992432797,0.6200125358496295,0.1207079110573287,0.1516796197878136,0.217625928144797
"AWS, Kubernetes, React",Docker,0.022280371932320513,0.15558152532899752,0.020273360093491184,0.9099201824401368,5.848510486807424,1.0,0.016806945843363376,9.374113952993282,0.8479079991781454,0.12864742866354986,0.8933232511345047,0.5201135856681416
"AWS, Docker, React",Kubernetes,0.022407397998069203,0.16340633097911691,0.020273360093491184,0.9047619047619048,5.536884032219853,1.0,0.016611849399837886,8.784233524719273,0.8381743079111501,0.12246777163904235,0.8861596749237198,0.5144145344705047
"React, Kubernetes, Docker",AWS,0.026446826888877596,0.29538641329200754,0.020273360093491184,0.7665706051873199,2.595145107197324,1.0,0.012461326755831009,3.018529809724363,0.631362630631274,0.06722830665543386,0.6687128956691287,0.4176019792944426
"AWS, Kubernetes","React, Docker",0.10149382653320461,0.03152786951882526,0.020273360093491184,0.1997496871088861,6.335654459290875,1.0,0.017073475973586025,1.2102114986776018,0.9372925130991304,0.17981072555205047,0.17369815020539792,0.4213897508872392
"AWS, Docker","React, Kubernetes",0.09864844266043392,0.03066409227173416,0.020273360093491184,0.2055112026783415,6.702014879722351,1.0,0.017248395145288763,1.2200749853189161,0.9439059965650196,0.1859273066169618,0.18037824557266094,0.4333272666250034
"AWS, React","Kubernetes, Docker",0.04466236471723998,0.12519689040191048,0.020273360093491184,0.4539249146757679,3.6256884114179333,1.0,0.014681770912896738,1.6019831944515013,0.7580464564240087,0.1355298913043478,0.3757737263015501,0.30792836642879307
"Kubernetes, Docker","AWS, React",0.12519689040191048,0.04466236471723998,0.020273360093491184,0.16193181818181818,3.6256884114179333,1.0,0.014681770912896738,1.139928297015361,0.827832344408678,0.1355298913043478,0.12275184095502413,0.30792836642879307
"React, Kubernetes","AWS, Docker",0.03066409227173416,0.09864844266043392,0.020273360093491184,0.6611433305716653,6.702014879722351,1.0,0.017248395145288763,2.659978801244147,0.8777051723792512,0.1859273066169618,0.6240571543155639,0.4333272666250034
"React, Docker","AWS, Kubernetes",0.03152786951882526,0.10149382653320461,0.020273360093491184,0.6430298146655923,6.335654459290875,1.0,0.017073475973586025,2.5170342240909553,0.8695790853014598,0.17981072555205047,0.602707030985581,0.4213897508872392
AWS,"React, Kubernetes, Docker",0.29538641329200754,0.026446826888877596,0.020273360093491184,0.06863335340156532,2.595145107197324,1.0,0.012461326755831009,1.0452952944651417,0.8723435142751416,0.06722830665543386,0.043332534552658175,0.4176019792944426
Kubernetes,"AWS, Docker, React",0.16340633097911691,0.022407397998069203,0.020273360093491184,0.12406716417910447,5.536884032219853,1.0,0.016611849399837886,1.1160588597934715,0.9794396407051641,0.12246777163904235,0.10398990947031991,0.5144145344705047
Docker,"AWS, Kubernetes, React",0.15558152532899752,0.022280371932320513,0.020273360093491184,0.1303069888961463,5.848510486807424,1.0,0.016806945843363376,1.1242123549167236,0.9817600140914294,0.12864742866354986,0.11048833823386021,0.5201135856681416
React,"AWS, Kubernetes, Docker",0.10360245922463289,0.08462476500177836,0.020273360093491184,0.19568415890142227,2.3123746210380616,1.0,0.011506026328000301,1.1380793318057156,0.633138864051638,0.1207079110573287,0.12132663158607265,0.217625928144797
"AWS, Kubernetes, Docker",SQL,0.08462476500177836,0.48767847162237693,0.054443371779889234,0.6433503452416692,1.3192100588353086,1.0,0.013173695722419151,1.4364840160150358,0.2643403468364523,0.10513147566718996,0.3038558112368633,0.3774940932292947
"AWS, Kubernetes, SQL",Docker,0.06026116559117931,0.15558152532899752,0.054443371779889234,0.9034569983136593,5.80696838138835,1.0,0.04506784771911025,8.7465529341468,0.8808757004737127,0.33732095073193763,0.8856692450695667,0.6266958407636226
"AWS, Docker, SQL",Kubernetes,0.06211574615111021,0.16340633097911691,0.054443371779889234,0.876482617586912,5.3638228845547316,1.0,0.04429326560530611,6.773084505814763,0.867447984077384,0.3182358182358182,0.8523567808519901,0.6048302391417147
"Kubernetes, Docker, SQL",AWS,0.07151567501651339,0.29538641329200754,0.054443371779889234,0.761278863232682,2.5772304648288316,1.0,0.033318613042604514,2.951617926462795,0.6591243020113542,0.17424180827709568,0.6612027623783966,0.47279561979901924
"AWS, Kubernetes","Docker, SQL",0.10149382653320461,0.08515827447792287,0.054443371779889234,0.5364205256570713,6.29910045671648,1.0,0.04580033264215991,1.9734301800543725,0.9362731149164376,0.4117986164488854,0.49326811249413055,0.5878701673631419
"AWS, Docker","Kubernetes, SQL",0.09864844266043392,0.08307504699964433,0.054443371779889234,0.5518928663404584,6.643304894462729,1.0,0.046248147769431966,2.0462181566094144,0.9424430509371662,0.42774451097804395,0.5112935554941018,0.6036222741488224
"AWS, SQL","Kubernetes, Docker",0.14188811544128854,0.12519689040191048,0.054443371779889234,0.3837063563115488,3.064823376042042,1.0,0.03667942094165261,1.419458270512879,0.7851154792796999,0.25603345280764633,0.29550588363638214,0.40928418464928085
"Kubernetes, Docker","AWS, SQL",0.12519689040191048,0.14188811544128854,0.054443371779889234,0.43486201298701294,3.064823376042042,1.0,0.03667942094165261,1.518411262874445,0.7701354923514673,0.25603345280764633,0.34141689774683376,0.40928418464928085
"Kubernetes, SQL","AWS, Docker",0.08307504699964433,0.09864844266043392,0.054443371779889234,0.6553516819571865,6.643304894462729,1.0,0.046248147769431966,2.6152791415265138,0.9264362463759204,0.42774451097804395,0.6176316385805343,0.6036222741488224
"Docker, SQL","AWS, Kubernetes",0.08515827447792287,0.10149382653320461,0.054443371779889234,0.6393198090692124,6.29910045671648,1.0,0.04580033264215991,2.491143667047724,0.9195548807345086,0.4117986164488854,0.5985779490650136,0.5878701673631419
AWS,"Kubernetes, Docker, SQL",0.29538641329200754,0.07151567501651339,0.054443371779889234,0.1843123763653565,2.577230464828832,1.0,0.033318613042604514,1.1382841888004005,0.8685421260360181,0.17424180827709568,0.1214847664238696,0.47279561979901924
Kubernetes,"AWS, Docker, SQL",0.16340633097911691,0.06211574615111021,0.054443371779889234,0.3331778606965174,5.3638228845547316,1.0,0.04429326560530611,1.4064983727573,0.9724742553350982,0.3182358182358182,0.2890144636004095,0.6048302391417147
Docker,"AWS, Kubernetes, SQL",0.15558152532899752,0.06026116559117931,0.054443371779889234,0.3499346832135859,5.806968381388351,1.0,0.04506784771911025,1.445606787721582,0.9803114555786336,0.33732095073193763,0.3082489591958142,0.6266958407636226
SQL,"AWS, Kubernetes, Docker",0.48767847162237693,0.08462476500177836,0.054443371779889234,0.11163784121692019,1.3192100588353086,1.0,0.013173695722419151,1.030407729491929,0.4723022432244477,0.10513147566718996,0.029510385667353468,0.3774940932292947
"TypeScript, AWS, Kubernetes",Docker,0.0230679335399624,0.15558152532899752,0.021543620750978102,0.933920704845815,6.002773805378996,1.0,0.01795467646464281,12.77886625002118,0.8530893564572618,0.1371280724450194,0.9217457965022255,0.5361961460218625
"AWS, Kubernetes, Docker",TypeScript,0.08462476500177836,0.080001016208526,0.021543620750978102,0.2545782047433204,3.182187137220253,1.0,0.014773553554428128,1.23419920056762,0.7491471246196278,0.15056818181818182,0.18975802322664723,0.26193502171113303
"TypeScript, Kubernetes, Docker",AWS,0.026472232102027336,0.29538641329200754,0.021543620750978102,0.8138195777351248,2.7551015927418923,1.0,0.013724083058526706,3.784574006957363,0.6543593300705085,0.07173673970053296,0.7357694688592026,0.4433766332814267
"AWS, TypeScript, Docker",Kubernetes,0.02365225344240638,0.16340633097911691,0.021543620750978102,0.9108485499462944,5.574132559543849,1.0,0.017678692796566288,9.383960311547504,0.8404791140014228,0.13016116653875673,0.8934351844210762,0.5213446729830975
"AWS, Kubernetes","TypeScript, Docker",0.10149382653320461,0.030613281845434683,0.021543620750978102,0.21226533166458073,6.933765962640022,1.0,0.018436561633745453,1.2306005525985029,0.9524455760646717,0.19485294117647062,0.18738863078809198,0.45799988574930284
"TypeScript, Kubernetes","AWS, Docker",0.029495452466846196,0.09864844266043392,0.021543620750978102,0.7304048234280793,7.404119150083971,1.0,0.018633940299558872,3.3433519427196057,0.8912271942401981,0.20209723546234512,0.7008989729072426,0.4743963339391234
"Kubernetes, Docker","AWS, TypeScript",0.12519689040191048,0.04151211828667242,0.021543620750978102,0.17207792207792208,4.145245513360568,1.0,0.01634643262749043,1.157703010069431,0.8673491864666449,0.14840742037101856,0.13622060986087706,0.34552488515156815
"AWS, TypeScript","Kubernetes, Docker",0.04151211828667242,0.12519689040191048,0.021543620750978102,0.5189718482252142,4.145245513360568,1.0,0.01634643262749043,1.8186110446352142,0.7916216573047192,0.14840742037101856,0.4501298103572307,0.34552488515156815
"AWS, Docker","TypeScript, Kubernetes",0.09864844266043392,0.029495452466846196,0.021543620750978102,0.21838784445016743,7.404119150083972,1.0,0.018633940299558872,1.24167023330189,0.9596034287090903,0.20209723546234512,0.19463318586548753,0.4743963339391234
"TypeScript, Docker","AWS, Kubernetes",0.030613281845434683,0.10149382653320461,0.021543620750978102,0.703734439834025,6.933765962640022,1.0,0.018436561633745453,3.032772938452349,0.8828037499981457,0.19485294117647062,0.670268753944267,0.45799988574930284
Kubernetes,"AWS, TypeScript, Docker",0.16340633097911691,0.02365225344240638,0.021543620750978102,0.1318407960199005,5.57413255954385,1.0,0.017678692796566288,1.124618321249721,0.9808822602547429,0.13016116653875673,0.1108094354280483,0.5213446729830975
AWS,"TypeScript, Kubernetes, Docker",0.29538641329200754,0.026472232102027336,0.021543620750978102,0.07293368882772856,2.7551015927418923,1.0,0.013724083058526706,1.050116648793926,0.9040940879142559,0.07173673970053296,0.047724839760883396,0.4433766332814267
TypeScript,"AWS, Kubernetes, Docker",0.080001016208526,0.08462476500177836,0.021543620750978102,0.2692918386789457,3.1821871372202524,1.0,0.014773553554428128,1.2527234311209907,0.7453820464244832,0.15056818181818182,0.20173920662986486,0.26193502171113303
Docker,"TypeScript, AWS, Kubernetes",0.15558152532899752,0.0230679335399624,0.021543620750978102,0.13847158719790986,6.002773805378996,1.0,0.01795467646464281,1.133952231804638,0.9869636594622886,0.1371280724450194,0.11812863721028055,0.5361961460218625
"AWS, Node.js, Python",Docker,0.02352522737665769,0.15558152532899752,0.01719932930237285,0.7311015118790497,4.699153773772559,1.0,0.013539238543400955,3.1402871788969815,0.8061608447152189,0.10622940530362468,0.6815577865871338,0.4208250864424641
"AWS, Node.js, Docker",Python,0.02349982216350795,0.5351100045729383,0.01719932930237285,0.731891891891892,1.3677409983691142,1.0,0.004624339356994871,1.7339647006856136,0.27533781323533174,0.03176763173947727,0.42328699101856126,0.3820167810596525
"AWS, Python, Docker",Node.js,0.06757786697830395,0.07395457547888827,0.01719932930237285,0.25451127819548874,3.4414541162249495,1.0,0.012201636838223597,1.2421991070227723,0.7608411778621491,0.13833265222721702,0.19497607561742689,0.24353870333683747
"Python, Node.js, Docker",AWS,0.019917687109394847,0.29538641329200754,0.01719932930237285,0.8635204081632654,2.9233585882964177,1.0,0.01131591514605625,5.1627761867202455,0.6712984103337457,0.05769558547809783,0.8063057618937246,0.46087347491675784
"AWS, Node.js","Python, Docker",0.04064834103958132,0.09887708957878157,0.01719932930237285,0.42312500000000003,4.279302736382323,1.0,0.013180139644173302,1.5620765511093708,0.7987864129508325,0.1406022845275182,0.35982650831688756,0.29853577852004115
"AWS, Python","Node.js, Docker",0.16711549209897872,0.030130582795589656,0.01719932930237285,0.10291882031012466,3.415759363446144,1.0,0.012164042131258861,1.0811389639672278,0.8491445371269482,0.09552702130661776,0.07504952339289414,0.33687256361206064
"AWS, Docker","Python, Node.js",0.09864844266043392,0.03500838372033941,0.01719932930237285,0.1743497295905228,4.980227907214919,1.0,0.013745806768302478,1.1687655789188778,0.8866750935071627,0.14768760907504364,0.14439643155386897,0.33282072836565335
"Python, Node.js","AWS, Docker",0.03500838372033941,0.09864844266043392,0.01719932930237285,0.49129172714078384,4.98022790721492,1.0,0.013745806768302478,1.771843717566223,0.8281999168739634,0.14768760907504364,0.4356161381018499,0.33282072836565335
"Node.js, Docker","AWS, Python",0.030130582795589656,0.16711549209897872,0.01719932930237285,0.5708263069139966,3.415759363446144,1.0,0.012164042131258861,1.94066999286957,0.7292108786978695,0.09552702130661776,0.48471404016437086,0.33687256361206064
"Python, Docker","AWS, Node.js",0.09887708957878157,0.04064834103958132,0.01719932930237285,0.17394655704008224,4.2793027363823235,1.0,0.013180139644173302,1.1613675448441523,0.8504023830236632,0.1406022845275182,0.1389461463431947,0.29853577852004115
AWS,"Python, Node.js, Docker",0.29538641329200754,0.019917687109394847,0.01719932930237285,0.05822654167025028,2.9233585882964177,1.0,0.01131591514605625,1.0406773563451202,0.9337425662107534,0.05769558547809783,0.039087384862470625,0.46087347491675784
Node.js,"AWS, Python, Docker",0.07395457547888827,0.06757786697830395,0.01719932930237285,0.2325661284781862,3.441454116224949,1.0,0.012201636838223597,1.2149869423572772,0.7660802971083538,0.13833265222721702,0.17694588712218312,0.24353870333683747
Python,"AWS, Node.js, Docker",0.5351100045729383,0.02349982216350795,0.01719932930237285,0.032141670227413,1.3677409983691142,1.0,0.004624339356994871,1.008928835758365,0.5783463318938983,0.03176763173947727,0.008849817194147062,0.3820167810596525
Docker,"AWS, Node.js, Python",0.15558152532899752,0.02352522737665769,0.01719932930237285,0.11054866100587851,4.69915377377256,1.0,0.013539238543400955,1.0978394542950887,0.9322341364544844,0.10622940530362468,0.0891200019386354,0.4208250864424641
"AWS, Node.js, Docker",React,0.02349982216350795,0.10360245922463289,0.01199126060667649,0.5102702702702703,4.9252717945998965,1.0,0.009556621239195533,1.8303923293978248,0.8161447766386819,0.10417126462149637,0.45366903917861856,0.3130066407751548
"AWS, Node.js, React",Docker,0.01940958284640008,0.15558152532899752,0.01199126060667649,0.617801047120419,3.9709152215470165,1.0,0.00897148810143402,2.2093688857830345,0.7629779711076626,0.07356608478802992,0.5473820571861704,0.34743742754453344
"AWS, Docker, React",Node.js,0.022407397998069203,0.07395457547888827,0.01199126060667649,0.5351473922902494,7.236163399288491,1.0,0.010334131000142792,1.9921269864088307,0.8815586569294197,0.14212586570310148,0.4980239679385695,0.34864549277858403
"React, Node.js, Docker",AWS,0.01503988618464509,0.29538641329200754,0.01199126060667649,0.7972972972972973,2.6991671296307054,1.0,0.007548682570274161,3.4760936944260954,0.6391277547291064,0.04018047160977271,0.7123207577507198,0.41894623186013913
"AWS, Node.js","React, Docker",0.04064834103958132,0.03152786951882526,0.01199126060667649,0.295,9.356800966962128,1.0,0.01070970501422386,1.3737193340158507,0.9309681780356721,0.19924018573237653,0.27204926418509484,0.3376692183722804
"AWS, Docker","React, Node.js",0.09864844266043392,0.03455108988364412,0.01199126060667649,0.12155549832603657,3.5181378861098906,1.0,0.008582849397434325,1.09904371679326,0.7940949551919231,0.09893104171033328,0.09011808655095656,0.2343071609277242
"AWS, React","Node.js, Docker",0.04466236471723998,0.030130582795589656,0.01199126060667649,0.2684869169510808,8.910777424138653,1.0,0.010645557528716869,1.3258401519792795,0.9292801973825359,0.19093851132686082,0.24576126427672992,0.3332316540910547
"Node.js, Docker","AWS, React",0.030130582795589656,0.04466236471723998,0.01199126060667649,0.3979763912310287,8.910777424138653,1.0,0.010645557528716869,1.586877360567722,0.9153565733018881,0.19093851132686082,0.36983157939675965,0.3332316540910547
"React, Node.js","AWS, Docker",0.03455108988364412,0.09864844266043392,0.01199126060667649,0.3470588235294118,3.518137886109891,1.0,0.008582849397434325,1.3804483310605968,0.7413740044011957,0.09893104171033328,0.2755976609195498,0.2343071609277242
"React, Docker","AWS, Node.js",0.03152786951882526,0.04064834103958132,0.01199126060667649,0.38033843674456086,9.356800966962128,1.0,0.01070970501422386,1.5481864873470474,0.9222008955426942,0.19924018573237653,0.3540829814930196,0.3376692183722804
AWS,"React, Node.js, Docker",0.29538641329200754,0.01503988618464509,0.01199126060667649,0.04059516642298099,2.699167129630706,1.0,0.007548682570274161,1.0266365973403075,0.8934192554839537,0.04018047160977271,0.025945497568774255,0.41894623186013913
Node.js,"AWS, Docker, React",0.07395457547888827,0.022407397998069203,0.01199126060667649,0.16214359326691857,7.2361633992884915,1.0,0.010334131000142792,1.1667782141974665,0.9306295333089373,0.14212586570310148,0.14293908831009483,0.34864549277858403
Docker,"AWS, Node.js, React",0.15558152532899752,0.01940958284640008,0.01199126060667649,0.07707380796864793,3.970915221547016,1.0,0.00897148810143402,1.062479779661827,0.8860167196826993,0.07356608478802992,0.058805617629460585,0.34743742754453344
React,"AWS, Node.js, Docker",0.10360245922463289,0.02349982216350795,0.01199126060667649,0.11574301128003925,4.925271794599897,1.0,0.009556621239195533,1.1043171728278465,0.8890759772038606,0.10417126462149637,0.09446305408863609,0.3130066407751548
"AWS, Node.js, Docker",SQL,0.02349982216350795,0.48767847162237693,0.01778364920481683,0.7567567567567568,1.5517534621514617,1.0,0.006323291848719612,2.106210727774673,0.364124597207304,0.03604345811235261,0.52521369926904,0.396611343579462
"AWS, Node.js, SQL",Docker,0.024617651542096438,0.15558152532899752,0.01778364920481683,0.7223942208462333,4.6431876748774386,1.0,0.013953597427879716,3.041789970097404,0.8044339928037476,0.10949475989363365,0.6712462037712689,0.4183492985354615
"AWS, Docker, SQL",Node.js,0.06211574615111021,0.07395457547888827,0.01778364920481683,0.28629856850715746,3.8712759373338135,1.0,0.013189905567657086,1.2975249644436209,0.7908089188488463,0.15034364261168384,0.22930191911274675,0.2633828809557429
"Node.js, Docker, SQL",AWS,0.021314973832630455,0.29538641329200754,0.01778364920481683,0.834326579261025,2.8245259149283966,1.0,0.011487495534983124,4.253027332719466,0.6600267372738364,0.05949345571987081,0.7648733662474299,0.44726563761365523
"AWS, Node.js","Docker, SQL",0.04064834103958132,0.08515827447792287,0.01778364920481683,0.4375,5.137492541766109,1.0,0.014322106621495946,1.626385289817026,0.8394758146889919,0.16462841015992474,0.3851395445709525,0.32316527446300713
"AWS, Docker","Node.js, SQL",0.09864844266043392,0.037269447690666126,0.01778364920481683,0.18027298480556272,4.837017878607062,1.0,0.01410707623131811,1.1744526341869757,0.880079523903476,0.15053763440860216,0.1485395231011099,0.3287186328254126
"AWS, SQL","Node.js, Docker",0.14188811544128854,0.030130582795589656,0.01778364920481683,0.12533572068039392,4.15975095904019,1.0,0.013508477594802901,1.1088476346134353,0.8852004110996916,0.11530225662987977,0.09816284150832108,0.35777747248184955
"Node.js, Docker","AWS, SQL",0.030130582795589656,0.14188811544128854,0.01778364920481683,0.5902192242833052,4.15975095904019,1.0,0.013508477594802901,2.094075504293481,0.783199242605676,0.11530225662987977,0.5224622999745229,0.35777747248184955
"Node.js, SQL","AWS, Docker",0.037269447690666126,0.09864844266043392,0.01778364920481683,0.4771642808452624,4.837017878607061,1.0,0.01410707623131811,1.7239670594747631,0.8239699545737282,0.15053763440860216,0.4199425131100431,0.3287186328254126
"Docker, SQL","AWS, Node.js",0.08515827447792287,0.04064834103958132,0.01778364920481683,0.20883054892601433,5.13749254176611,1.0,0.014322106621495946,1.2125741933768186,0.8803189590193201,0.16462841015992474,0.17530819519161528,0.32316527446300713
AWS,"Node.js, Docker, SQL",0.29538641329200754,0.021314973832630455,0.01778364920481683,0.06020469596628537,2.8245259149283966,1.0,0.011487495534983124,1.0413810560307502,0.9167553632594196,0.05949345571987081,0.03973670904719063,0.44726563761365523
Node.js,"AWS, Docker, SQL",0.07395457547888827,0.06211574615111021,0.01778364920481683,0.2404671934043284,3.871275937333814,1.0,0.013189905567657086,1.2348173057232557,0.8009188460438085,0.15034364261168384,0.19016360123469334,0.2633828809557429
Docker,"AWS, Node.js, SQL",0.15558152532899752,0.024617651542096438,0.01778364920481683,0.11430437622468974,4.643187674877438,1.0,0.013953597427879716,1.1012613388562318,0.9291965306490848,0.10949475989363365,0.09195032576136893,0.4183492985354615
SQL,"AWS, Node.js, Docker",0.48767847162237693,0.02349982216350795,0.01778364920481683,0.03646593040216712,1.551753462151462,1.0,0.006323291848719612,1.013456823840252,0.6940323883198029,0.03604345811235261,0.013278142219478685,0.396611343579462
"AWS, Python, Docker",React,0.06757786697830395,0.10360245922463289,0.012245312738173874,0.181203007518797,1.749022261391586,1.0,0.005244079530066473,1.0947738560433777,0.45928981450014256,0.0770460358056266,0.08656934536772723,0.14969910062060499
"AWS, Python, React",Docker,0.02004471317514354,0.15558152532899752,0.012245312738173874,0.6108998732572877,3.9265579378108026,1.0,0.00912672568760279,2.1701829853922505,0.7605694134084072,0.0749494635359975,0.5392093631131042,0.34480330044314417
"AWS, Docker, React",Python,0.022407397998069203,0.5351100045729383,0.012245312738173874,0.5464852607709751,1.021257790175527,1.0,0.0002548898929594142,1.0250824399166711,0.021292410348427163,0.022457252015095748,0.024468705091377937,0.28468449526703343
"Python, Docker, React",AWS,0.016005284284335147,0.29538641329200754,0.012245312738173874,0.765079365079365,2.590096668810008,1.0,0.007517569219705179,2.999368646121859,0.6238997164470563,0.04093418259023355,0.6665965014694056,0.40326729929378935
"AWS, Python","React, Docker",0.16711549209897872,0.03152786951882526,0.012245312738173874,0.0732745515354211,2.324119981899473,1.0,0.006976517308703,1.0450475187508477,0.684043957279029,0.06569442551451546,0.043105713321718885,0.2308355030038105
"AWS, Docker","Python, React",0.09864844266043392,0.035745134901681824,0.012245312738173874,0.12413082668040176,3.4726635392992,1.0,0.008719110847435839,1.100911979175763,0.7899654625920377,0.10024958402662232,0.09166216835183702,0.2333518383579692
"AWS, React","Python, Docker",0.04466236471723998,0.09887708957878157,0.012245312738173874,0.27417519908987487,2.772889051021494,1.0,0.007829228101227124,1.2415157339502367,0.6692558529793555,0.09326625386996903,0.1945329626889105,0.19900949060351913
"Python, Docker","AWS, React",0.09887708957878157,0.04466236471723998,0.012245312738173874,0.12384378211716342,2.772889051021494,1.0,0.007829228101227124,1.0903736294781532,0.7095206398487649,0.09326625386996903,0.08288317603701165,0.19900949060351913
"Python, React","AWS, Docker",0.035745134901681824,0.09864844266043392,0.012245312738173874,0.3425728500355366,3.4726635392992,1.0,0.008719110847435839,1.3710288012721832,0.7384319496061891,0.10024958402662232,0.2706207199497954,0.2333518383579692
"React, Docker","AWS, Python",0.03152786951882526,0.16711549209897872,0.012245312738173874,0.3883964544721999,2.324119981899473,1.0,0.006976517308703,1.3618045774771639,0.5882767266188108,0.06569442551451546,0.26568024771030785,0.2308355030038105
AWS,"Python, Docker, React",0.29538641329200754,0.016005284284335147,0.012245312738173874,0.04145523350821364,2.590096668810008,1.0,0.007517569219705179,1.0265506110027847,0.8712775849081444,0.04093418259023355,0.025863908431020995,0.40326729929378935
Python,"AWS, Docker, React",0.5351100045729383,0.022407397998069203,0.012245312738173874,0.02288372976309168,1.0212577901755269,1.0,0.0002548898929594142,1.0004874872924867,0.044774684420322265,0.022457252015095748,0.00048724976441826137,0.28468449526703343
Docker,"AWS, Python, React",0.15558152532899752,0.02004471317514354,0.012245312738173874,0.07870672762900065,3.9265579378108026,1.0,0.00912672568760279,1.063673551314325,0.8826476919009113,0.0749494635359975,0.05986192966408429,0.34480330044314417
React,"AWS, Python, Docker",0.10360245922463289,0.06757786697830395,0.012245312738173874,0.11819519372241297,1.749022261391586,1.0,0.005244079530066473,1.0574019628649824,0.4777478395812331,0.0770460358056266,0.05428584859957547,0.14969910062060499
"AWS, Python, Docker",SQL,0.06757786697830395,0.48767847162237693,0.05022610639703267,0.7432330827067669,1.5240227444000707,1.0,0.0172698355135531,1.9952785731837148,0.3687619602983213,0.09945168268021529,0.49881685021837546,0.4231116444998723
"AWS, Python, SQL",Docker,0.10398353742187896,0.15558152532899752,0.05022610639703267,0.4830197898851698,3.1046089107544175,1.0,0.034048189035831844,1.6333671157034089,0.7565689543275124,0.2399271844660194,0.38776776489139103,0.40292400336845036
"AWS, Docker, SQL",Python,0.06211574615111021,0.5351100045729383,0.05022610639703267,0.8085889570552147,1.5110705278263952,1.0,0.016987349190060612,2.428752219699072,0.36061754903332144,0.09182109516511075,0.5882659450028614,0.4512251151890516
"Python, Docker, SQL",AWS,0.0649611300238809,0.29538641329200754,0.05022610639703267,0.7731716855690262,2.6174923787191884,1.0,0.031037471195882745,3.1063740365729937,0.660886913264256,0.16195625460801177,0.6780812650934922,0.47160347415976034
"AWS, Python","Docker, SQL",0.16711549209897872,0.08515827447792287,0.05022610639703267,0.30054727880814835,3.529278636171341,1.0,0.03599483945135469,1.307939332858992,0.8604506053386517,0.24858543945680875,0.23543854452780716,0.4451722074231672
"AWS, Docker","Python, SQL",0.09864844266043392,0.2792541029419237,0.05022610639703267,0.5091424156579964,1.8232226860562277,1.0,0.022678124035275398,1.4683401460002679,0.5009373344919547,0.1532795782291828,0.3189588919679259,0.34450024713030825
"AWS, SQL","Python, Docker",0.14188811544128854,0.09887708957878157,0.05022610639703267,0.3539838854073411,3.580039490597061,1.0,0.03619662249637988,1.39489231006167,0.8398362559133082,0.26360000000000006,0.28309877917687515,0.4309744709667743
"Python, Docker","AWS, SQL",0.09887708957878157,0.14188811544128854,0.05022610639703267,0.5079650565262076,3.580039490597061,1.0,0.03619662249637988,1.7440059815678877,0.7997504712710407,0.26360000000000006,0.4266074712077622,0.4309744709667743
"Python, SQL","AWS, Docker",0.2792541029419237,0.09864844266043392,0.05022610639703267,0.17985807860262007,1.8232226860562275,1.0,0.022678124035275398,1.099019003691238,0.6264630134099423,0.1532795782291828,0.09009762648204096,0.34450024713030825
"Docker, SQL","AWS, Python",0.08515827447792287,0.16711549209897872,0.05022610639703267,0.5897971360381861,3.5292786361713406,1.0,0.03599483945135469,2.0304209967157982,0.7833660829053696,0.24858543945680875,0.5074913027310602,0.4451722074231672
AWS,"Python, Docker, SQL",0.29538641329200754,0.0649611300238809,0.05022610639703267,0.17003526275049452,2.6174923787191884,1.0,0.031037471195882745,1.1266007192966152,0.8770125416510165,0.16195625460801177,0.11237407994525106,0.47160347415976034
Python,"AWS, Docker, SQL",0.5351100045729383,0.06211574615111021,0.05022610639703267,0.09386127332288847,1.5110705278263952,1.0,0.016987349190060612,1.0350338488326085,0.72752161635407,0.09182109516511075,0.03384802233484671,0.4512251151890516
Docker,"AWS, Python, SQL",0.15558152532899752,0.10398353742187896,0.05022610639703267,0.32282821685173085,3.1046089107544175,1.0,0.034048189035831844,1.3231745398669914,0.8027989184119693,0.2399271844660194,0.2442418064509294,0.40292400336845036
SQL,"AWS, Python, Docker",0.48767847162237693,0.06757786697830395,0.05022610639703267,0.1029902062929777,1.5240227444000707,1.0,0.0172698355135531,1.0394782081122294,0.6711445733843593,0.09945168268021529,0.03797887036412697,0.4231116444998723
